ID,Unique ID,Country,Region,Date,Document name,Document ID,Paragraph text,Paragraph ID,Event 1,Event 2,Event 3,Event 4,Event 5,Event 6,Event 7,Event 8,Sanctions event,Target group,Duration mentioned
241,101511,UK,UK,16.03.2020,Prime Minister's statement on coronavirus (COVID-19): 16 March 2020,1015,"So third, in a few days’ time – by this coming weekend – it will be necessary to go further and to ensure that those with the most serious health conditions are largely shielded from social contact for around 12 weeks.",11,,,Self-isolation / quarantine,,,,,,,Vulnerable people,12 weeks
242,101512,UK,UK,16.03.2020,Prime Minister's statement on coronavirus (COVID-19): 16 March 2020,1015,"And again the reason for doing this in the next few days, rather than earlier or later, is that this is going to be very disruptive for people who have such conditions, and difficult for them, but, I believe, it’s now necessary.",12,,,,,,,,,,,
243,101513,UK,UK,16.03.2020,Prime Minister's statement on coronavirus (COVID-19): 16 March 2020,1015,"And we want to ensure that this period of shielding, this period of maximum protection coincides with the peak of the disease. And it’s now clear that the peak of the epidemic is coming faster in some parts of the country than in others.",13,,,,,,,,,,,
244,101514,UK,UK,16.03.2020,Prime Minister's statement on coronavirus (COVID-19): 16 March 2020,1015,"And it looks as though London is now a few weeks ahead. So, to relieve the pressure on the London health system and to slow the spread in London, it’s important that Londoners now pay special attention to what we are saying about avoiding non-essential contact, and to take particularly seriously the advice about working from home, and avoiding confined spaces such as pubs and restaurants.",14,,,Stay at home requirements,,,,,,,Londoners,
245,101515,UK,UK,16.03.2020,Prime Minister's statement on coronavirus (COVID-19): 16 March 2020,1015,"Lastly, it remains true as we have said in the last few weeks that risks of transmission of the disease at mass gatherings such as sporting events are relatively low. But obviously, logically as we advise against unnecessary social contact of all kinds, it is right that we should extend this advice to mass gatherings as well.",15,,,,Avoiding mass gatherings,,,,,,,
246,101516,UK,UK,16.03.2020,Prime Minister's statement on coronavirus (COVID-19): 16 March 2020,1015,"And so we’ve also got to ensure that we have the critical workers we need, that might otherwise be deployed at those gatherings, to deal with this emergency. So from tomorrow, we will no longer be supporting mass gatherings with emergency workers in the way that we normally do. So mass gatherings, we are now moving emphatically away from.",16,,,,Avoiding mass gatherings,,,,,,,
247,101517,UK,UK,16.03.2020,Prime Minister's statement on coronavirus (COVID-19): 16 March 2020,1015,"And I know that many people – including millions of fit and active people over 70 – may feel, listening to what I have just said, that there is something excessive about these measures. But I have to say, I believe that they are overwhelmingly worth it to slow the spread of the disease, to reduce the peak, to save life, minimise suffering and to give our NHS the chance to cope.",17,,,,,,,,Publicity of executive's measures,,,
248,101518,UK,UK,16.03.2020,Prime Minister's statement on coronavirus (COVID-19): 16 March 2020,1015,"Over the last few days, I have been comparing notes and talking to leaders around the world and I can tell you that the UK is now leading a growing global campaign amongst all our friends and allies, whether in the G7, the G20, the UN, the IMF – all those bodies in which we play a significant role.",18,,,,,,,,,,,
249,101519,UK,UK,16.03.2020,Prime Minister's statement on coronavirus (COVID-19): 16 March 2020,1015,"We’re leading a campaign to fight back against this disease. To keep the economy growing, to make sure that humanity has access to the drugs and the treatments that we all need, and the UK is also at the front of the effort to back business, to back our economy, to make sure that we get through it.",19,,,,,,,,,,,
250,101520,UK,UK,16.03.2020,Prime Minister's statement on coronavirus (COVID-19): 16 March 2020,1015,"I know that today we are asking a lot of everybody. It is far more now than just washing your hands - though clearly washing your hands remains important. But I can tell you that across this country, people and businesses in my experience are responding with amazing energy and creativity to the challenge that we face, and I want to thank everybody for the part that you are playing and are going to play.",20,,,,,,,,,,,
251,10161,UK,UK,17.03.2020,"Travel Advice against all non-essential travel: Foreign Secretary's statement, 17 March 2020",1016,"Today the Foreign & Commonwealth Office (FCO) has advised against all non-essential international travel, initially for a period of 30 days. This advice takes effect immediately.",1,Executive decision-making,,,Restrictions on international travels,,,,,,,30 days
252,10162,UK,UK,17.03.2020,"Travel Advice against all non-essential travel: Foreign Secretary's statement, 17 March 2020",1016,This change in travel advice reflects the pace at which other countries are either closing their borders or implementing restrictive measures in response to the global coronavirus pandemic.,2,,,,,,,,,,,
253,10163,UK,UK,17.03.2020,"Travel Advice against all non-essential travel: Foreign Secretary's statement, 17 March 2020",1016,Often there is little or no notice when countries take these steps and restrictions are also being imposed in areas where no cases of coronavirus have yet been reported. They are therefore very difficult to predict.,3,,,,,,,,,,,
254,10164,UK,UK,17.03.2020,"Travel Advice against all non-essential travel: Foreign Secretary's statement, 17 March 2020",1016,"British people who decide that they still need to travel abroad should be fully aware of the increased risks of doing so. That includes the risk that they may not be able to get home, if travel restrictions are put in place. Anyone still considering travel needs to be realistic about the level of disruption they are willing and able to endure, and to make decisions in light of the unprecedented conditions we face.",4,,,,Restrictions on international travels,,,,,,British,
